0 NONE Person_or_Vehicle NONE:0.000412502845998 Person_or_Vehicle:0.604162232496 Other:0.0398129311798 Building_or_Public_Space:0.266852437698 Road_or_Driveway:0.0746790061996 Traffic_Signal:0.0140808895799
570 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.798274561011 Other:0.00365463581238 Building_or_Public_Space:0.187848931452 Road_or_Driveway:0.0102218717247 Traffic_Signal:0.0
571 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.899059698421 Other:0.00147831632443 Building_or_Public_Space:0.094248178086 Road_or_Driveway:0.0052138071684 Traffic_Signal:0.0
572 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.297840246282 Other:0.00276009741325 Building_or_Public_Space:0.635952380001 Road_or_Driveway:0.0593885086983 Traffic_Signal:0.00405876760506
573 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.294485574149 Other:0.00564005255386 Building_or_Public_Space:0.654594863592 Road_or_Driveway:0.0439339315335 Traffic_Signal:0.00134557817239
574 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.860202601578 Other:0.0073618932908 Building_or_Public_Space:0.122533631789 Road_or_Driveway:0.00990187334194 Traffic_Signal:0.0
575 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.736577862882 Other:0.00152902660715 Building_or_Public_Space:0.251116491559 Road_or_Driveway:0.0103408102263 Traffic_Signal:0.000435808725593
576 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.955528370607 Other:0.000496370989026 Building_or_Public_Space:0.0432183200587 Road_or_Driveway:0.000756938345526 Traffic_Signal:0.0
577 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.928727770804 Other:0.000629931960001 Building_or_Public_Space:0.0684690446376 Road_or_Driveway:0.00217325259805 Traffic_Signal:0.0
578 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.849046959365 Other:0.00568849160545 Building_or_Public_Space:0.125634875636 Road_or_Driveway:0.0196296733935 Traffic_Signal:0.0
579 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.301761352575 Other:0.00188657390084 Building_or_Public_Space:0.651928179622 Road_or_Driveway:0.0429107295913 Traffic_Signal:0.00151316431057
580 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.697807450127 Other:0.00865848220568 Building_or_Public_Space:0.208077545469 Road_or_Driveway:0.0854565221981 Traffic_Signal:0.0
581 Traffic_Signal Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.485233162926 Other:0.0025891006892 Building_or_Public_Space:0.363818595077 Road_or_Driveway:0.140784233273 Traffic_Signal:0.00757490803388
582 Traffic_Signal Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.746759999692 Other:0.0 Building_or_Public_Space:0.196768034633 Road_or_Driveway:0.0375544062946 Traffic_Signal:0.0189175593799
583 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.21670296231 Other:0.0 Building_or_Public_Space:0.68919868616 Road_or_Driveway:0.075640721208 Traffic_Signal:0.0184576303216
584 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.60788751148 Other:0.00467611066571 Building_or_Public_Space:0.255990681539 Road_or_Driveway:0.130216439408 Traffic_Signal:0.00122925690717
585 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.494320563891 Other:0.00523485660536 Building_or_Public_Space:0.436157627332 Road_or_Driveway:0.0635763263343 Traffic_Signal:0.000710625836965
586 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.336683377722 Other:0.0376055504941 Building_or_Public_Space:0.292996881752 Road_or_Driveway:0.324545119449 Traffic_Signal:0.00816907058366
587 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.473013527544 Other:0.00513611546689 Building_or_Public_Space:0.439429838475 Road_or_Driveway:0.0807903280735 Traffic_Signal:0.00163019044084
588 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.569778034825 Other:0.00685956242953 Building_or_Public_Space:0.246334724914 Road_or_Driveway:0.174921061218 Traffic_Signal:0.00210661661328
589 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.324940006489 Other:0.0010203247702 Building_or_Public_Space:0.613381779992 Road_or_Driveway:0.0589124574442 Traffic_Signal:0.00174543130471
590 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.806318831217 Other:0.00391264400989 Building_or_Public_Space:0.158035564844 Road_or_Driveway:0.0302908341954 Traffic_Signal:0.00144212573404
591 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.667116704638 Other:0.00695925109519 Building_or_Public_Space:0.190512551552 Road_or_Driveway:0.135102585076 Traffic_Signal:0.00030890763923
592 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.689192549454 Other:0.00163522340951 Building_or_Public_Space:0.296134935566 Road_or_Driveway:0.0130372915708 Traffic_Signal:0.0
593 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.235583221282 Other:0.0100778276626 Building_or_Public_Space:0.703096267477 Road_or_Driveway:0.0476018427474 Traffic_Signal:0.00364084083019
594 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.172479155025 Other:0.00500538940918 Building_or_Public_Space:0.792565649507 Road_or_Driveway:0.0299498060593 Traffic_Signal:0.0
595 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.467686772852 Other:0.00127917864495 Building_or_Public_Space:0.522654912108 Road_or_Driveway:0.00769700558383 Traffic_Signal:0.000682130810704
596 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.829522155665 Other:0.000589890433914 Building_or_Public_Space:0.168227555975 Road_or_Driveway:0.00113327617582 Traffic_Signal:0.000527121750565
597 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.442304853963 Other:0.00578422194757 Building_or_Public_Space:0.529623607405 Road_or_Driveway:0.0222873166843 Traffic_Signal:0.0
598 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.518098607941 Other:0.00564321197301 Building_or_Public_Space:0.415096624185 Road_or_Driveway:0.0611615559006 Traffic_Signal:0.0
599 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.73682637695 Other:0.0053243588367 Building_or_Public_Space:0.192896723824 Road_or_Driveway:0.0628012380145 Traffic_Signal:0.002151302375
600 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.487414706285 Other:0.0213048640566 Building_or_Public_Space:0.330883564978 Road_or_Driveway:0.154094605154 Traffic_Signal:0.00630225952614
601 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.977302976471 Other:0.000225935356746 Building_or_Public_Space:0.0220156077771 Road_or_Driveway:0.000455480395067 Traffic_Signal:0.0
602 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.818166374267 Other:0.00353070660119 Building_or_Public_Space:0.165584643386 Road_or_Driveway:0.0127182757456 Traffic_Signal:0.0
603 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.518138243105 Other:0.00382130186879 Building_or_Public_Space:0.442017621466 Road_or_Driveway:0.0342463441829 Traffic_Signal:0.00177648937675
604 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.682174702966 Other:0.00547178756192 Building_or_Public_Space:0.298818169925 Road_or_Driveway:0.0135353395469 Traffic_Signal:0.0
605 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.566875703462 Other:0.00884627345708 Building_or_Public_Space:0.393530202511 Road_or_Driveway:0.0278481363217 Traffic_Signal:0.00289968424742
606 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.500764354166 Other:0.00456722052351 Building_or_Public_Space:0.432716310877 Road_or_Driveway:0.0595115262821 Traffic_Signal:0.00244058815162
607 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.899960418246 Other:0.00590449060594 Building_or_Public_Space:0.0902272846595 Road_or_Driveway:0.0039078064888 Traffic_Signal:0.0
608 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.601090089512 Other:0.00577073408688 Building_or_Public_Space:0.258880422734 Road_or_Driveway:0.134258753667 Traffic_Signal:0.0
609 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.619873305861 Other:0.00425837016181 Building_or_Public_Space:0.274961531774 Road_or_Driveway:0.100906792203 Traffic_Signal:0.0
610 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.367593638739 Other:0.0174648683011 Building_or_Public_Space:0.305620175086 Road_or_Driveway:0.30286686791 Traffic_Signal:0.00645444996423
611 Traffic_Signal Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.595850517615 Other:0.0117123181735 Building_or_Public_Space:0.251297728931 Road_or_Driveway:0.138527366352 Traffic_Signal:0.0026120689288
612 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.746759999692 Other:0.0 Building_or_Public_Space:0.196768034633 Road_or_Driveway:0.0375544062946 Traffic_Signal:0.0189175593799
613 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.456233345993 Other:0.00657358737683 Building_or_Public_Space:0.511437121279 Road_or_Driveway:0.0257559453508 Traffic_Signal:0.0
614 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.160417461141 Other:0.00327242366272 Building_or_Public_Space:0.588934939038 Road_or_Driveway:0.246522582958 Traffic_Signal:0.000852593199664
615 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.425720967841 Other:0.00679801550724 Building_or_Public_Space:0.401437717619 Road_or_Driveway:0.166043299033 Traffic_Signal:0.0
616 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.825436208396 Other:0.0161920913896 Building_or_Public_Space:0.137245640547 Road_or_Driveway:0.0200367985632 Traffic_Signal:0.00108926110428
617 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.479056351578 Other:0.0168480749556 Building_or_Public_Space:0.362631523696 Road_or_Driveway:0.138988487495 Traffic_Signal:0.0024755622759
618 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.733861183722 Other:0.0114934447231 Building_or_Public_Space:0.237426809958 Road_or_Driveway:0.0172185615964 Traffic_Signal:0.0
619 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.840531167296 Other:0.0046747875498 Building_or_Public_Space:0.129254453648 Road_or_Driveway:0.0250561238626 Traffic_Signal:0.000483467643809
620 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.860658904781 Other:0.00232160792668 Building_or_Public_Space:0.133006960905 Road_or_Driveway:0.00401252638775 Traffic_Signal:0.0
621 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.955528370607 Other:0.000496370989026 Building_or_Public_Space:0.0432183200587 Road_or_Driveway:0.000756938345526 Traffic_Signal:0.0
622 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.928727770804 Other:0.000629931960001 Building_or_Public_Space:0.0684690446376 Road_or_Driveway:0.00217325259805 Traffic_Signal:0.0
623 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.902372094441 Other:0.00104995782049 Building_or_Public_Space:0.0958787979246 Road_or_Driveway:0.000699149814361 Traffic_Signal:0.0
624 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.759976126514 Other:0.000792998005952 Building_or_Public_Space:0.234738071874 Road_or_Driveway:0.00370035575491 Traffic_Signal:0.000792447851013
625 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.632864811382 Other:0.0152540946896 Building_or_Public_Space:0.34137795113 Road_or_Driveway:0.0105031427983 Traffic_Signal:0.0
626 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.404509123493 Other:0.00284408132024 Building_or_Public_Space:0.348430290342 Road_or_Driveway:0.237498131288 Traffic_Signal:0.00671837355619
627 Traffic_Signal Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.375889380517 Other:0.00210053365593 Building_or_Public_Space:0.470458802624 Road_or_Driveway:0.125269848789 Traffic_Signal:0.0262814344137
628 Traffic_Signal Traffic_Signal NONE:0.0 Person_or_Vehicle:0.130260839993 Other:0.0 Building_or_Public_Space:0.281566260836 Road_or_Driveway:0.0758367908434 Traffic_Signal:0.512336108328
629 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.557347589536 Other:0.0 Building_or_Public_Space:0.307086326105 Road_or_Driveway:0.0300413343988 Traffic_Signal:0.10552474996
630 Building_or_Public_Space Road_or_Driveway NONE:0.0 Person_or_Vehicle:0.185647627946 Other:0.00196502834072 Building_or_Public_Space:0.341812512294 Road_or_Driveway:0.468085888447 Traffic_Signal:0.00248894297313
631 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.447773578903 Other:0.00524859668766 Building_or_Public_Space:0.318084056317 Road_or_Driveway:0.226293757832 Traffic_Signal:0.00260001026076
632 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.317084553299 Other:0.0722109767906 Building_or_Public_Space:0.313971859645 Road_or_Driveway:0.290890060486 Traffic_Signal:0.0058425497792
633 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.303414710649 Other:0.166652962421 Building_or_Public_Space:0.280737227929 Road_or_Driveway:0.245060003559 Traffic_Signal:0.0041350954422
634 Other Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.34679576994 Other:0.0887893117688 Building_or_Public_Space:0.51903434187 Road_or_Driveway:0.0453805764206 Traffic_Signal:0.0
635 Other Other NONE:0.0 Person_or_Vehicle:0.130303063904 Other:0.633707823255 Building_or_Public_Space:0.143533429605 Road_or_Driveway:0.0893010818595 Traffic_Signal:0.003154601377
636 Road_or_Driveway Other NONE:0.0 Person_or_Vehicle:0.125764861398 Other:0.535843048716 Building_or_Public_Space:0.152702701375 Road_or_Driveway:0.184078646773 Traffic_Signal:0.00161074173847
637 Road_or_Driveway Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.449687040044 Other:0.00600832411405 Building_or_Public_Space:0.457316897784 Road_or_Driveway:0.0811950817905 Traffic_Signal:0.00579265626684
638 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.309115549359 Other:0.00244292044526 Building_or_Public_Space:0.4142611826 Road_or_Driveway:0.269391135967 Traffic_Signal:0.00478921162904
639 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.345160391202 Other:0.00122720912145 Building_or_Public_Space:0.635548283295 Road_or_Driveway:0.0171599461834 Traffic_Signal:0.000904170197788
640 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.377234826544 Other:0.00232199315369 Building_or_Public_Space:0.418779603484 Road_or_Driveway:0.199507356807 Traffic_Signal:0.00215622001128
641 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.563598343554 Other:0.00650553825353 Building_or_Public_Space:0.369510694429 Road_or_Driveway:0.0603854237631 Traffic_Signal:0.0
642 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.470753444533 Other:0.0503399940101 Building_or_Public_Space:0.313125019138 Road_or_Driveway:0.164192530076 Traffic_Signal:0.00158901224323
643 Road_or_Driveway Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.387631888786 Other:0.0410419691955 Building_or_Public_Space:0.428560976594 Road_or_Driveway:0.142765165425 Traffic_Signal:0.0
644 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.737667417877 Other:0.0154481543403 Building_or_Public_Space:0.192142544403 Road_or_Driveway:0.053789423564 Traffic_Signal:0.000952459815549
645 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.569082598469 Other:0.0232927956808 Building_or_Public_Space:0.334278675057 Road_or_Driveway:0.0714903788457 Traffic_Signal:0.00185555194725
646 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.765010841027 Other:0.00636172676671 Building_or_Public_Space:0.203089761353 Road_or_Driveway:0.0255376708532 Traffic_Signal:0.0
647 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.65980560125 Other:0.0023450577502 Building_or_Public_Space:0.334243275245 Road_or_Driveway:0.00360606575535 Traffic_Signal:0.0
648 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.877693778884 Other:0.00144396258734 Building_or_Public_Space:0.118573295949 Road_or_Driveway:0.0017716255943 Traffic_Signal:0.000517336984796
649 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.861467959042 Other:0.00271262036532 Building_or_Public_Space:0.11548711353 Road_or_Driveway:0.0203323070632 Traffic_Signal:0.0
650 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.38583536998 Other:0.00411119820682 Building_or_Public_Space:0.578466653612 Road_or_Driveway:0.0315867782017 Traffic_Signal:0.0
651 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.551617338724 Other:0.00347320119922 Building_or_Public_Space:0.216132273135 Road_or_Driveway:0.222921479188 Traffic_Signal:0.00585570775406
652 Traffic_Signal Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.487357104754 Other:0.00955432973526 Building_or_Public_Space:0.474785393574 Road_or_Driveway:0.0278567672763 Traffic_Signal:0.000446404660394
653 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.710712321008 Other:0.0 Building_or_Public_Space:0.26161221099 Road_or_Driveway:0.0232030707004 Traffic_Signal:0.00447239730112
654 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.484935210699 Other:0.00518548330993 Building_or_Public_Space:0.307408222411 Road_or_Driveway:0.200437987169 Traffic_Signal:0.00203309641051
655 Road_or_Driveway Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.403869537785 Other:0.00989495856218 Building_or_Public_Space:0.509230575843 Road_or_Driveway:0.071411831789 Traffic_Signal:0.005593096021
656 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.77263135991 Other:0.0237037608427 Building_or_Public_Space:0.186121864455 Road_or_Driveway:0.0165109427588 Traffic_Signal:0.00103207203302
657 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.183135036305 Other:0.00615360736573 Building_or_Public_Space:0.797492871731 Road_or_Driveway:0.0131138282854 Traffic_Signal:0.000104656312673
658 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.548057420619 Other:0.0059042353392 Building_or_Public_Space:0.41560182064 Road_or_Driveway:0.0300512974014 Traffic_Signal:0.000385226001103
659 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.963911811405 Other:0.00605088310275 Building_or_Public_Space:0.0262460509736 Road_or_Driveway:0.00379125451918 Traffic_Signal:0.0
660 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.986982211267 Other:0.00587468998195 Building_or_Public_Space:0.00583763400694 Road_or_Driveway:0.00130546474446 Traffic_Signal:0.0
661 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.808087257138 Other:0.0122776329072 Building_or_Public_Space:0.151821494729 Road_or_Driveway:0.0278136152256 Traffic_Signal:0.0
662 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.787002063948 Other:0.00170766723843 Building_or_Public_Space:0.209924644918 Road_or_Driveway:0.00136562389551 Traffic_Signal:0.0
663 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.65498495326 Other:0.0035372352999 Building_or_Public_Space:0.269159748724 Road_or_Driveway:0.0715443586917 Traffic_Signal:0.000773704024172
664 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.927484545377 Other:0.00135978119197 Building_or_Public_Space:0.049574107532 Road_or_Driveway:0.0215815658987 Traffic_Signal:0.0
665 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.985654126725 Other:0.00162305307778 Building_or_Public_Space:0.0114180727056 Road_or_Driveway:0.00130474749204 Traffic_Signal:0.0
666 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.974256657983 Other:0.0014050025836 Building_or_Public_Space:0.0193360398269 Road_or_Driveway:0.0050022996067 Traffic_Signal:0.0
667 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.923161179923 Other:0.00484340948789 Building_or_Public_Space:0.0646921390988 Road_or_Driveway:0.00730327149029 Traffic_Signal:0.0
668 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.198248190113 Other:0.0271684705879 Building_or_Public_Space:0.743231615397 Road_or_Driveway:0.0313517239021 Traffic_Signal:0.0
669 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.38740222245 Other:0.00310202969425 Building_or_Public_Space:0.469162643365 Road_or_Driveway:0.137819383591 Traffic_Signal:0.00251372090003
670 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.913793880518 Other:0.00277963310441 Building_or_Public_Space:0.0632845598744 Road_or_Driveway:0.0201419265033 Traffic_Signal:0.0
671 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.776489465126 Other:0.00188693574132 Building_or_Public_Space:0.210866130584 Road_or_Driveway:0.0103908771578 Traffic_Signal:0.000366591391041
672 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.918556066857 Other:0.00465520135736 Building_or_Public_Space:0.071221453632 Road_or_Driveway:0.00556727815392 Traffic_Signal:0.0
673 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.925996671575 Other:0.00186658604402 Building_or_Public_Space:0.0638531224438 Road_or_Driveway:0.00803841237104 Traffic_Signal:0.000245207566159
674 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.799854702394 Other:0.00237895301612 Building_or_Public_Space:0.189065179457 Road_or_Driveway:0.00870116513251 Traffic_Signal:0.0
675 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.49476528368 Other:0.00964977450214 Building_or_Public_Space:0.462020809752 Road_or_Driveway:0.0335641320652 Traffic_Signal:0.0
676 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.872662691522 Other:0.000807690670008 Building_or_Public_Space:0.107776280089 Road_or_Driveway:0.0168336986953 Traffic_Signal:0.00191963902372
677 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.904075280858 Other:0.00247020029483 Building_or_Public_Space:0.0633554421604 Road_or_Driveway:0.0300990766867 Traffic_Signal:0.0
678 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.973660732165 Other:0.00089205511978 Building_or_Public_Space:0.021495851471 Road_or_Driveway:0.00395136124448 Traffic_Signal:0.0
679 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.8433241277 Other:0.00719768084649 Building_or_Public_Space:0.147138930429 Road_or_Driveway:0.00233926102456 Traffic_Signal:0.0
680 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.428623536983 Other:0.00439312965455 Building_or_Public_Space:0.348195106125 Road_or_Driveway:0.215485399568 Traffic_Signal:0.00330282766838
681 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.539295505878 Other:0.00466355455701 Building_or_Public_Space:0.311998625808 Road_or_Driveway:0.144042313757 Traffic_Signal:0.0
682 Traffic_Signal Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.167564393699 Other:0.0368656127295 Building_or_Public_Space:0.659470006187 Road_or_Driveway:0.13432279922 Traffic_Signal:0.00177718816412
683 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.0611204530401 Other:0.0 Building_or_Public_Space:0.923298134705 Road_or_Driveway:0.0129953766257 Traffic_Signal:0.00258603562964
684 Building_or_Public_Space Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.0692331508964 Other:0.0203229452737 Building_or_Public_Space:0.901081200044 Road_or_Driveway:0.00936270378548 Traffic_Signal:0.0
685 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.667090320502 Other:0.00855600182245 Building_or_Public_Space:0.283143089543 Road_or_Driveway:0.040915348606 Traffic_Signal:0.000295239526747
686 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.529935426931 Other:0.00290916187137 Building_or_Public_Space:0.22843022156 Road_or_Driveway:0.238725189637 Traffic_Signal:0.0
687 Traffic_Signal Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.408171979221 Other:0.0168450560069 Building_or_Public_Space:0.176975412276 Road_or_Driveway:0.398007552496 Traffic_Signal:0.0
688 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.573871402327 Other:0.0 Building_or_Public_Space:0.362583572786 Road_or_Driveway:0.0548817048 Traffic_Signal:0.00866332008665
689 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.526708525607 Other:0.0118446060535 Building_or_Public_Space:0.359553060896 Road_or_Driveway:0.089099941133 Traffic_Signal:0.0127938663103
690 Road_or_Driveway Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.438464736364 Other:0.0119724363705 Building_or_Public_Space:0.359943649883 Road_or_Driveway:0.176220741642 Traffic_Signal:0.0133984357401
691 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.547607641436 Other:0.0184890101571 Building_or_Public_Space:0.348141588979 Road_or_Driveway:0.0748517675826 Traffic_Signal:0.0109099918454
692 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.531380170135 Other:0.0025992906655 Building_or_Public_Space:0.184509681436 Road_or_Driveway:0.271820136279 Traffic_Signal:0.00969072148453
693 Person_or_Vehicle Building_or_Public_Space NONE:0.0 Person_or_Vehicle:0.450459938297 Other:0.00502531183772 Building_or_Public_Space:0.483221829193 Road_or_Driveway:0.0599991861331 Traffic_Signal:0.00129373453909
694 Building_or_Public_Space Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.931555998811 Other:0.00154917372572 Building_or_Public_Space:0.0484961358114 Road_or_Driveway:0.0183986916516 Traffic_Signal:0.0
695 Person_or_Vehicle Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.804486423247 Other:0.00246729394224 Building_or_Public_Space:0.135864894817 Road_or_Driveway:0.0570797831176 Traffic_Signal:0.000101604876778
696 Traffic_Signal Person_or_Vehicle NONE:0.0 Person_or_Vehicle:0.751838746277 Other:0.0165452443153 Building_or_Public_Space:0.136805192021 Road_or_Driveway:0.0948108173867 Traffic_Signal:0.0
